0.053,0.777,0.487
0.488,0.039,0.219
0.497,0.612,0.852
0.564,0.064,0.262
0.601,0.640,0.710
0.464,0.052,0.267
0.489,0.687,0.767
0.906,0.221,0.517
0.487,0.651,0.830
0.944,0.107,0.649
0.499,0.633,0.810
0.006,0.797,0.542
0.033,0.702,0.523
0.381,0.073,0.352
0.888,0.054,0.583
0.493,0.105,0.321
0.871,0.200,0.415
0.926,0.018,0.603
0.098,0.780,0.444
0.116,0.807,0.493
0.819,0.175,0.478
0.073,0.753,0.439
0.731,0.942,0.547
0.881,0.131,0.442
0.916,0.030,0.627
0.868,0.228,0.478
0.117,0.734,0.489
0.748,0.972,0.530
0.399,0.079,0.302
0.956,0.248,0.574
0.951,0.257,0.591
0.471,0.097,0.273
0.367,0.103,0.300
0.509,0.673,0.777
0.447,0.098,0.286
0.964,0.030,0.559
0.722,0.964,0.494
0.925,0.264,0.409
0.959,0.272,0.548
0.941,0.064,0.599
0.622,0.107,0.381
0.677,0.914,0.544
0.064,0.742,0.432
0.213,0.724,0.430
0.950,0.043,0.640
0.895,0.208,0.480
0.914,0.236,0.438
0.384,0.083,0.300
0.503,0.066,0.184
0.485,0.707,0.861
0.900,0.131,0.430
0.551,0.716,0.737
0.402,0.015,0.327
0.921,0.026,0.641
0.416,0.626,0.768
0.950,0.250,0.589
0.095,0.746,0.423
0.360,0.130,0.304
0.496,0.673,0.825
0.527,0.097,0.258
0.480,0.061,0.272
0.046,0.718,0.435
0.911,0.271,0.466
0.506,0.679,0.812
0.692,0.967,0.563
0.777,1.027,0.562
0.135,0.781,0.475
0.507,0.618,0.894
0.880,0.136,0.490
0.023,0.763,0.456
0.364,0.047,0.267
0.518,0.065,0.230
0.926,0.015,0.597
0.877,0.034,0.623
0.430,0.014,0.217
0.707,0.958,0.538
0.531,0.644,0.873
0.960,0.069,0.548
0.421,0.053,0.223
0.898,0.079,0.652
0.518,0.078,0.333
0.077,0.733,0.360
0.565,0.623,0.805
0.702,1.015,0.614
0.474,0.085,0.291
0.926,0.269,0.541
0.525,0.054,0.391
0.973,0.052,0.671
0.860,0.161,0.452
0.495,0.674,0.774
0.966,0.001,0.542
0.712,1.006,0.540
0.928,0.048,0.624
0.411,0.085,0.295
0.552,0.757,0.798
0.378,0.144,0.254
0.504,0.688,0.859
0.626,0.975,0.464
0.942,0.012,0.628
0.983,0.079,0.569
1.005,0.018,0.632
0.446,0.063,0.297
0.746,0.947,0.561
0.493,0.075,0.317
0.124,0.739,0.406
0.794,0.946,0.501
0.943,0.028,0.593
1.005,0.247,0.529
0.339,0.038,0.214
0.138,0.818,0.408
0.096,0.773,0.427
0.723,0.916,0.523
0.918,0.219,0.489
0.933,0.259,0.571
0.927,0.226,0.435
0.288,0.081,0.303
0.494,0.094,0.235
0.794,0.919,0.527
0.941,0.189,0.411
0.529,0.647,0.850
0.840,0.142,0.414
0.945,0.261,0.512
0.698,0.940,0.577
0.991,0.057,0.585
0.764,1.053,0.581
0.053,0.753,0.460
0.338,0.015,0.258
0.535,0.009,0.251
0.910,0.060,0.610
1.011,0.043,0.601
0.855,0.228,0.446
0.908,0.181,0.584
0.475,0.752,0.795
0.501,0.687,0.810
0.528,0.052,0.242
0.349,0.102,0.291
0.484,0.704,0.749
0.684,0.973,0.575
0.514,0.707,0.848
0.521,0.125,0.237
0.002,0.786,0.499
0.876,0.162,0.439
0.921,0.101,0.438
0.469,0.673,0.809
0.756,0.987,0.606
0.905,0.229,0.407
0.748,0.963,0.579
0.132,0.807,0.417
0.422,0.710,0.796
0.523,0.694,0.833
0.541,0.598,0.797
0.983,0.034,0.578
0.881,0.150,0.578
0.373,0.019,0.275
0.068,0.817,0.418
0.882,0.213,0.438
0.926,0.043,0.489
0.518,0.135,0.301
0.523,0.712,0.828
0.081,0.787,0.445
0.738,0.955,0.483
0.072,0.790,0.525
0.709,0.925,0.525
0.492,0.062,0.254
0.892,0.196,0.545
0.474,0.752,0.730
0.896,0.269,0.606
0.299,0.106,0.366
0.696,1.018,0.539
0.689,0.920,0.554
0.918,0.168,0.429
0.947,0.237,0.451
0.111,0.816,0.395
0.472,0.687,0.763
0.995,0.287,0.569
0.865,0.235,0.428
0.690,1.013,0.502
0.965,0.146,0.407
0.847,0.211,0.426
0.884,0.206,0.436
0.085,0.752,0.422
0.941,0.185,0.397
0.513,0.712,0.733
0.894,0.193,0.456
0.999,0.051,0.614
0.938,0.074,0.562
0.330,0.060,0.311
0.533,0.065,0.296
0.530,0.696,0.822
0.764,0.984,0.488
0.894,0.256,0.445
0.740,0.979,0.482
0.971,0.252,0.603
0.368,0.087,0.290
0.525,0.062,0.282
0.120,0.762,0.430
0.080,0.833,0.419
0.977,0.020,0.642
0.510,0.134,0.266
0.331,0.048,0.311
0.049,0.805,0.433
0.427,0.048,0.268
0.037,0.837,0.392
0.700,0.931,0.543
0.864,0.064,0.648
0.519,0.057,0.249
0.643,0.945,0.502
0.541,0.583,0.808
0.728,0.980,0.531
0.925,0.089,0.600
0.320,0.084,0.256
0.956,0.239,0.541
0.029,0.696,0.512
0.090,0.809,0.468
0.030,0.729,0.455
0.492,0.085,0.317
0.773,0.947,0.532
0.930,0.230,0.479
0.722,1.010,0.494
0.976,0.313,0.528
0.968,0.246,0.525
0.452,0.108,0.214
0.737,0.984,0.516
0.997,0.250,0.501
0.490,0.646,0.818
0.626,1.009,0.454
0.416,0.095,0.333
0.562,0.037,0.320
0.740,1.007,0.573
0.744,0.977,0.497
0.518,0.785,0.814
0.708,1.009,0.544
0.904,0.059,0.545
0.935,0.208,0.415
0.669,0.935,0.564
0.504,0.120,0.239
0.091,0.821,0.470
0.927,0.251,0.553
0.922,0.056,0.642
0.403,0.052,0.294
0.413,0.068,0.315
0.091,0.835,0.344
0.325,0.058,0.239
0.876,0.148,0.505
0.914,0.214,0.471
0.351,0.107,0.323
0.419,0.066,0.397
0.453,0.059,0.331
0.739,0.894,0.527
0.938,0.208,0.516
0.117,0.791,0.418
0.829,0.272,0.382
0.897,0.147,0.457
0.736,0.987,0.557
0.925,0.248,0.568
0.019,0.796,0.406
0.556,0.130,0.182
0.512,0.119,0.288
0.121,0.770,0.424
0.891,0.059,0.612
0.104,0.754,0.433
0.546,0.115,0.293
0.548,0.046,0.267
0.283,0.061,0.241
0.394,0.150,0.373
0.448,0.096,0.212
0.933,0.207,0.559
0.951,0.022,0.561
0.441,0.663,0.773
0.597,0.067,0.259
0.894,0.012,0.603
0.729,0.936,0.576
0.567,0.691,0.806
0.867,0.284,0.469
0.503,0.141,0.254
0.748,0.991,0.532
0.922,0.198,0.465
0.370,0.020,0.255
0.938,0.041,0.617
0.487,0.050,0.309
0.542,0.700,0.793
0.840,0.278,0.469
0.937,0.001,0.600
0.724,1.014,0.514
0.121,0.742,0.446
0.957,0.348,0.481
0.659,1.082,0.546
0.528,0.645,0.796
0.053,0.698,0.400
0.086,0.736,0.438
0.538,0.677,0.828
0.982,0.267,0.553
0.858,0.250,0.453
0.107,0.763,0.467
0.734,0.986,0.496
0.556,0.682,0.781
0.459,0.693,0.891
0.578,0.742,0.796
0.934,0.233,0.548
0.947,0.190,0.440
0.367,0.072,0.340
0.712,1.029,0.555
0.933,0.222,0.467
0.407,0.014,0.278
0.943,0.101,0.633
0.085,0.779,0.418
0.604,0.018,0.248
1.000,0.212,0.608
0.346,0.070,0.267
0.498,0.105,0.265
0.979,0.260,0.397
0.951,0.248,0.494
1.007,0.068,0.573
0.674,0.976,0.529
0.978,0.079,0.587
0.756,1.046,0.455
0.966,0.192,0.632
0.095,0.828,0.410
0.087,0.736,0.468
0.683,0.962,0.519
0.073,0.743,0.467
0.040,0.836,0.381
0.576,0.022,0.327
0.704,0.948,0.499
0.948,0.245,0.552
0.891,0.001,0.583
0.849,0.185,0.471
0.091,0.829,0.443
0.954,0.227,0.530
0.902,0.203,0.355
0.732,0.955,0.557
1.061,0.211,0.576
0.876,0.262,0.500
0.487,0.027,0.293
0.979,0.161,0.521
0.851,0.039,0.590
0.402,0.063,0.296
0.925,0.271,0.457
0.877,0.014,0.600
0.474,0.117,0.296
0.981,0.304,0.608
0.443,0.049,0.292
0.413,0.013,0.281
0.726,1.015,0.509
0.430,0.028,0.216
0.413,0.067,0.259
0.974,0.239,0.532
0.110,0.778,0.406
0.457,0.693,0.808
0.874,0.226,0.438
0.938,0.252,0.427
0.951,0.196,0.479
0.974,0.182,0.532
0.858,0.216,0.419
0.963,0.256,0.648
0.848,0.238,0.405
0.443,0.149,0.248
0.858,0.012,0.598
0.052,0.712,0.444
0.566,0.631,0.760
0.898,0.185,0.438
0.939,0.062,0.602
0.082,0.766,0.420
0.863,0.279,0.451
0.070,0.795,0.487
0.939,0.046,0.630
0.442,0.069,0.337
0.922,0.034,0.571
0.948,0.039,0.687
0.536,0.703,0.756
0.739,0.976,0.552
0.888,0.026,0.624
0.330,0.028,0.245
0.497,0.643,0.725
0.376,0.002,0.343
0.544,0.664,0.907
0.078,0.760,0.349
0.747,0.986,0.536
0.316,0.083,0.234
0.575,0.024,0.215
0.478,0.111,0.289
0.951,0.242,0.592
0.944,0.149,0.456
0.697,1.001,0.553
0.066,0.809,0.484
0.516,0.056,0.220
0.453,0.058,0.243
0.479,0.672,0.819
0.401,0.016,0.291
0.942,0.016,0.588
0.931,0.048,0.611
0.538,0.658,0.806
0.776,1.001,0.538
0.884,0.006,0.692
0.986,0.042,0.632
0.520,0.094,0.273
0.875,0.244,0.492
0.747,0.963,0.603
0.535,0.634,0.783
0.966,0.188,0.421
0.828,0.181,0.560
0.411,0.093,0.276
0.713,1.013,0.500
0.067,0.728,0.503
0.078,0.754,0.374
1.005,0.148,0.532
0.024,0.738,0.416
0.712,0.898,0.511
0.405,0.683,0.853
0.909,0.281,0.556
0.134,0.668,0.428
1.006,0.180,0.604
0.516,0.050,0.258
0.898,0.264,0.482
0.454,0.651,0.733
0.883,0.224,0.489
0.975,0.222,0.488
0.940,0.168,0.550
0.355,0.057,0.287
0.707,0.909,0.497
0.501,0.660,0.853
0.755,0.924,0.506
0.982,0.080,0.611
0.645,0.950,0.546
0.981,0.261,0.535
0.972,0.217,0.577
0.877,0.183,0.416
0.766,1.041,0.528
0.363,0.057,0.360
0.726,0.971,0.539
0.326,0.035,0.344
0.998,0.243,0.552
0.472,0.628,0.690
0.869,0.072,0.568
0.956,0.287,0.453
0.101,0.731,0.463
0.071,0.774,0.468
0.117,0.779,0.484
0.905,0.041,0.545
0.085,0.794,0.392
1.018,0.228,0.545
0.018,0.817,0.454
0.374,0.012,0.277
0.373,0.128,0.282
0.339,0.021,0.239
0.688,0.939,0.543
0.911,0.194,0.499
0.909,0.057,0.579
0.514,0.670,0.711
0.063,0.762,0.462
0.116,0.859,0.473
0.459,0.059,0.318
0.504,0.035,0.204
0.910,0.236,0.406
0.424,0.077,0.280
0.444,0.706,0.801
1.009,0.235,0.547
0.478,0.039,0.301
0.138,0.711,0.390
0.708,0.952,0.504
0.975,0.074,0.596
0.413,0.096,0.302
1.002,0.205,0.556
0.551,0.045,0.244
0.395,0.073,0.274
0.495,0.667,0.741
0.355,0.093,0.247
0.510,0.643,0.795
0.919,0.196,0.473
0.971,0.253,0.492
0.967,0.067,0.581
0.972,0.220,0.498
0.473,0.644,0.806
0.100,0.848,0.496
0.116,0.854,0.434
0.742,0.976,0.556
0.674,1.014,0.509
0.624,0.989,0.591
0.914,0.219,0.473
0.799,0.990,0.557
0.975,0.015,0.546
0.658,0.949,0.561
0.468,0.693,0.779
0.362,0.051,0.270
0.584,0.643,0.806
0.148,0.774,0.407
0.897,0.016,0.609
0.918,0.031,0.590
0.573,0.107,0.341
0.375,0.074,0.264
0.875,0.231,0.492
0.628,0.995,0.556
0.403,0.070,0.303
0.057,0.864,0.404
0.992,0.201,0.571
0.851,0.141,0.464
0.977,0.008,0.527
0.476,0.051,0.298
0.939,0.204,0.567
0.556,0.003,0.296
0.801,1.002,0.488
0.930,0.009,0.570
0.929,0.039,0.609
0.527,0.137,0.250
0.571,0.018,0.307
0.380,0.060,0.372
0.440,0.075,0.285
0.563,0.669,0.792
0.947,0.021,0.563
0.568,0.022,0.195
0.983,0.188,0.449
0.478,0.073,0.247
0.963,0.253,0.509
0.967,0.263,0.641
0.949,0.191,0.433
0.540,0.663,0.765
0.887,0.154,0.432
0.918,0.263,0.583
0.110,0.768,0.475
0.437,0.005,0.274
0.966,0.057,0.589
0.373,0.070,0.320
0.721,0.948,0.519
0.339,0.068,0.296
0.956,0.057,0.595
0.512,0.705,0.794
0.477,0.626,0.819
0.976,0.211,0.483
0.351,0.112,0.301
0.864,0.199,0.462
0.526,0.062,0.200
0.373,0.066,0.238
0.118,0.744,0.444
0.887,0.210,0.416
0.307,0.058,0.252
0.930,0.161,0.528
1.005,0.264,0.593
0.021,0.808,0.385
0.099,0.662,0.446
0.949,0.061,0.581
0.731,1.035,0.528
0.381,0.022,0.265
0.786,0.959,0.540
0.336,0.075,0.266
0.111,0.829,0.420
0.930,0.047,0.625
0.986,0.070,0.631
0.416,0.111,0.314
0.752,0.957,0.478
0.409,0.107,0.338
0.562,0.711,0.840
0.308,0.079,0.285
0.765,0.968,0.431
0.879,0.020,0.641
0.931,0.097,0.649
0.072,0.772,0.475
0.468,0.736,0.814
0.454,0.620,0.779
0.954,0.143,0.595
0.380,0.046,0.297
1.018,0.160,0.599
0.968,0.207,0.514
0.983,0.204,0.400
0.747,1.039,0.542
0.510,0.695,0.753
0.476,0.065,0.297
0.952,0.192,0.529
0.090,0.809,0.440
0.847,0.015,0.569
0.701,0.986,0.502
0.096,0.744,0.460
0.568,0.114,0.272
0.480,0.085,0.266
0.893,0.065,0.584
0.489,0.663,0.801
0.470,0.617,0.794
0.914,0.236,0.564
0.541,0.094,0.219
0.432,0.647,0.820
0.962,0.005,0.531
0.904,0.196,0.523
0.972,0.231,0.572
0.464,0.750,0.758
0.891,0.034,0.615
0.939,0.029,0.618
0.547,0.680,0.825
0.038,0.809,0.477
0.971,0.167,0.389
0.551,0.063,0.236
0.505,0.696,0.766
0.528,0.740,0.823
0.623,0.961,0.553
0.051,0.769,0.450
0.078,0.756,0.397
0.893,0.213,0.449
0.523,0.655,0.778
0.826,0.243,0.432
0.219,0.799,0.490
0.889,0.167,0.467
0.832,0.031,0.609
0.022,0.802,0.435
0.720,0.988,0.537
0.517,0.043,0.325
0.892,0.056,0.629
0.317,0.073,0.310
0.746,0.963,0.500
0.975,0.073,0.593
0.447,0.712,0.774
0.914,0.002,0.587
0.408,0.160,0.275
0.431,0.042,0.241
0.581,0.109,0.237
0.938,0.228,0.487
0.498,0.680,0.774
0.546,0.040,0.388
0.580,0.079,0.230
0.935,0.296,0.546
0.960,0.298,0.543
0.755,0.981,0.530
0.721,0.985,0.521
0.937,0.176,0.462
0.831,0.238,0.447
0.454,0.100,0.301
0.932,0.084,0.597
0.518,0.037,0.265
0.352,0.088,0.251
0.958,0.221,0.532
0.912,0.203,0.483
0.742,0.982,0.539
0.932,0.167,0.439
0.966,0.134,0.424
0.942,0.248,0.607
0.471,0.677,0.761
0.499,0.645,0.840
0.865,0.201,0.442
0.336,0.051,0.227
0.877,0.205,0.467
0.935,0.191,0.504
0.963,0.000,0.506
0.114,0.736,0.425
0.555,0.097,0.239
0.472,0.049,0.266
0.354,0.080,0.249
1.028,0.196,0.578
0.032,0.806,0.418
0.389,0.090,0.321
0.920,0.229,0.484
0.501,0.690,0.788
0.062,0.839,0.493
0.003,0.772,0.422
0.353,0.027,0.297
0.943,0.035,0.616
0.508,0.623,0.830
0.417,0.036,0.307
0.517,0.651,0.845
0.343,0.093,0.319
0.923,0.008,0.596
0.919,0.196,0.429
0.895,0.189,0.585
0.124,0.820,0.430
0.048,0.804,0.483
0.327,0.079,0.282
0.555,0.608,0.756
0.895,0.228,0.561
0.809,0.233,0.497
0.440,0.072,0.249
0.319,0.020,0.264
0.049,0.821,0.494
0.939,0.237,0.453
0.484,0.662,0.746
0.935,0.052,0.648
0.925,0.182,0.434
0.468,0.660,0.801
0.108,0.801,0.466
0.915,0.012,0.638
0.531,0.120,0.282
0.539,0.092,0.246
0.510,0.717,0.840
0.872,0.141,0.513
0.688,0.928,0.469
0.561,0.089,0.303
0.942,0.152,0.559
0.968,0.224,0.414
0.938,0.253,0.616
0.465,0.702,0.758
0.048,0.770,0.487
0.487,0.069,0.270
0.987,0.089,0.598
0.945,0.234,0.537
0.412,0.102,0.309
0.524,0.112,0.214
0.903,0.028,0.587
0.114,0.785,0.366
0.468,0.607,0.830
0.885,0.085,0.468
0.514,0.071,0.240
0.946,0.053,0.636
0.942,0.070,0.515
0.895,0.060,0.587
0.440,0.714,0.805
0.389,0.062,0.244
0.343,0.123,0.287
0.494,0.621,0.858
0.916,0.207,0.435
0.774,1.003,0.543
0.506,0.046,0.403
0.358,0.075,0.295
0.970,0.020,0.601
0.382,0.072,0.285
0.756,1.015,0.592
0.954,0.218,0.541
0.516,0.063,0.306
1.035,0.181,0.549
0.941,0.241,0.460
0.926,0.239,0.462
0.047,0.762,0.469
0.078,0.846,0.390
0.976,0.239,0.550
0.972,0.221,0.550
0.090,0.721,0.433
0.966,0.245,0.465
0.147,0.806,0.452
0.904,0.039,0.602
0.099,0.805,0.398
0.944,0.172,0.455
0.495,0.032,0.258
0.814,1.003,0.611
0.932,0.145,0.523
1.017,0.185,0.505
0.922,0.079,0.543
0.350,0.055,0.225
0.743,1.038,0.492
0.919,0.044,0.626
0.735,0.969,0.522
0.919,0.330,0.526
0.902,0.199,0.523
0.882,0.232,0.440
0.972,0.035,0.660
0.861,0.182,0.473
0.660,1.016,0.545
0.702,1.036,0.459
0.471,0.043,0.276
0.358,0.019,0.318
0.555,0.651,0.795
0.752,0.932,0.522
0.394,0.031,0.352
0.976,0.213,0.515
0.902,0.168,0.469
0.056,0.768,0.514
0.403,0.095,0.257
0.896,0.054,0.599
0.962,0.289,0.617
0.377,0.021,0.248
0.383,0.065,0.382
0.432,0.089,0.280
0.925,0.094,0.605
0.968,0.228,0.469
0.550,0.075,0.308
0.328,0.030,0.250
0.427,0.054,0.245
0.740,0.992,0.476
1.030,0.262,0.535
0.932,0.005,0.679
0.126,0.812,0.429
0.092,0.679,0.439
0.888,0.013,0.628
0.933,0.069,0.589
0.934,0.004,0.520
0.415,0.038,0.265
0.443,0.068,0.324
0.498,0.639,0.757
0.032,0.710,0.440
0.048,0.800,0.372
0.962,0.256,0.396
0.734,0.925,0.489
0.947,0.223,0.583
0.570,0.085,0.185
0.372,0.100,0.252
0.528,0.075,0.315
0.937,0.190,0.439
0.960,0.212,0.570
0.717,1.014,0.528
0.908,0.017,0.580
0.542,0.120,0.216
0.908,0.216,0.544
0.930,0.235,0.588
0.943,0.165,0.491
0.955,0.023,0.639
0.385,0.094,0.301
0.542,0.041,0.294
0.937,0.016,0.705
0.517,0.086,0.360
0.551,0.015,0.275
0.119,0.779,0.486
0.850,0.266,0.488
0.912,0.235,0.584
0.957,0.195,0.445
0.960,0.243,0.562
0.594,0.043,0.249
0.552,0.668,0.759
0.540,0.071,0.227
0.999,0.218,0.517
0.502,0.079,0.240
0.360,0.085,0.215
0.993,0.013,0.544
0.987,0.285,0.403
0.034,0.759,0.420
0.967,0.230,0.521
0.745,1.047,0.519
0.130,0.821,0.455
0.965,0.243,0.546
0.972,0.158,0.430
0.048,0.724,0.455
0.072,0.792,0.427
0.543,0.653,0.789
0.703,0.992,0.529
0.891,0.022,0.703
0.084,0.782,0.466
0.523,0.032,0.224
0.903,0.071,0.541
0.988,0.010,0.592
0.861,0.277,0.393
0.100,0.762,0.453
0.900,0.235,0.522
0.366,0.012,0.316
0.705,0.990,0.483
0.962,0.275,0.577
0.059,0.729,0.462
0.878,0.015,0.630
0.429,0.074,0.306
0.508,0.109,0.211
0.372,0.134,0.342
0.369,0.019,0.309
0.449,0.682,0.764
0.355,0.074,0.333
0.428,0.080,0.385
0.970,0.222,0.584
0.866,0.049,0.605
0.923,0.195,0.454
0.857,0.205,0.463
0.575,0.711,0.782
0.395,0.098,0.312
0.962,0.001,0.587
0.481,0.095,0.260
0.824,0.215,0.483
0.747,1.026,0.529
0.383,0.057,0.306
0.505,0.082,0.269
0.882,0.257,0.667
0.882,0.296,0.479
0.935,0.231,0.396
0.928,0.252,0.586
0.464,0.644,0.780
0.691,0.960,0.537
0.108,0.815,0.394
0.473,0.611,0.827
0.720,0.900,0.582
0.775,1.000,0.551
0.917,0.232,0.547
0.437,0.669,0.802
0.901,0.102,0.585
0.924,0.057,0.546
0.949,0.060,0.602
0.076,0.758,0.410
0.973,0.005,0.618
0.523,0.032,0.317
1.021,0.206,0.545
0.123,0.797,0.413
0.522,0.785,0.842
0.505,0.088,0.218
0.351,0.074,0.308
0.740,0.961,0.548
0.127,0.738,0.388
0.549,0.013,0.263
0.501,0.683,0.821
0.417,0.694,0.786
0.914,0.237,0.486
0.471,0.088,0.275
0.998,0.059,0.568
0.083,0.798,0.362
0.110,0.813,0.429
0.922,0.031,0.634
0.098,0.817,0.459
0.543,0.110,0.301
0.499,0.712,0.791
0.346,0.031,0.216
0.963,0.283,0.535
0.430,0.142,0.298
0.465,0.646,0.788
0.797,0.936,0.452
0.395,0.026,0.255
0.122,0.704,0.406
0.957,0.013,0.537
0.478,0.615,0.831
0.876,0.221,0.446
0.362,0.106,0.302
0.579,0.683,0.891
0.742,0.967,0.508
0.480,0.092,0.259
0.513,0.091,0.306
0.671,0.946,0.505
0.063,0.800,0.331
0.904,0.052,0.648
0.751,0.991,0.542
0.730,0.988,0.522
0.491,0.628,0.802
0.394,0.087,0.286
0.468,0.629,0.843
0.387,0.052,0.299
0.373,0.016,0.301
0.892,0.246,0.527
0.750,0.948,0.509
0.682,0.992,0.521
0.496,0.745,0.813
0.919,0.225,0.434
0.509,0.681,0.765
0.755,0.935,0.566
0.111,0.788,0.426
0.932,0.012,0.593
0.536,0.145,0.291
0.480,0.707,0.767
0.366,0.029,0.250
0.410,0.083,0.260
0.466,0.092,0.336
0.951,0.018,0.627
0.669,0.940,0.505
0.801,0.004,0.559
0.362,0.070,0.315
0.076,0.729,0.429
0.411,0.077,0.313
0.122,0.766,0.417
0.100,0.770,0.413
0.434,0.059,0.361
0.734,0.945,0.549
0.953,0.208,0.526
0.081,0.760,0.442
0.063,0.784,0.436
0.914,0.223,0.391
0.909,0.030,0.620
0.435,0.017,0.270
0.903,0.270,0.470
0.987,0.243,0.497
0.484,0.695,0.815
0.496,0.687,0.844
0.460,0.671,0.829
0.877,0.222,0.501
0.788,0.990,0.623
0.787,1.017,0.585
0.048,0.754,0.407
0.872,0.267,0.404
0.053,0.793,0.402
0.937,0.044,0.531
0.070,0.828,0.432
0.440,0.125,0.279
0.414,0.087,0.373
0.522,0.024,0.131
0.893,0.206,0.537
0.065,0.775,0.413
0.908,0.230,0.473
0.002,0.739,0.405
0.383,0.077,0.277
0.000,0.765,0.450
1.001,0.059,0.596
0.086,0.859,0.438
0.988,0.044,0.565
0.384,0.003,0.259
0.377,0.093,0.233
0.918,0.216,0.563
0.355,0.134,0.262
0.724,1.018,0.537
0.530,0.073,0.270
0.343,0.013,0.333
0.510,0.691,0.826
0.519,0.050,0.222
0.530,0.017,0.323
0.383,0.035,0.247
0.991,0.223,0.603
0.970,0.282,0.541
0.524,0.024,0.306
0.515,0.062,0.203
0.435,0.082,0.321
0.528,0.733,0.830
0.921,0.226,0.442
0.079,0.797,0.446
0.926,0.038,0.576
0.107,0.811,0.535
0.082,0.826,0.454
0.955,0.216,0.544
0.451,0.126,0.282
0.411,0.045,0.363
0.952,0.227,0.475
0.066,0.827,0.461
0.987,0.225,0.392
0.781,0.980,0.586
0.937,0.220,0.466
0.917,0.320,0.426
0.973,0.003,0.556
0.427,0.024,0.306
0.695,0.950,0.537
0.910,0.181,0.432
0.140,0.727,0.448
0.396,0.090,0.359
0.429,0.068,0.232
0.045,0.703,0.491
0.873,0.190,0.378
0.064,0.763,0.464
0.768,1.002,0.515
0.917,0.237,0.417
0.404,0.001,0.242
0.451,0.049,0.207
0.752,0.947,0.523
0.751,0.933,0.608
0.074,0.706,0.437
0.326,0.103,0.291
0.357,0.102,0.236
0.885,0.226,0.376
0.909,0.073,0.558
0.979,0.002,0.539
0.351,0.060,0.258
0.920,0.198,0.469
0.946,0.223,0.545
0.918,0.188,0.451
0.096,0.814,0.458
0.470,0.627,0.815
0.503,0.016,0.250
0.968,0.022,0.495
0.479,0.048,0.259
0.754,0.979,0.644
0.438,0.045,0.246
0.004,0.733,0.417
0.396,0.017,0.301
0.950,0.168,0.405
0.924,0.224,0.558
0.936,0.245,0.453
0.802,1.056,0.559
0.430,0.081,0.273
0.589,0.750,0.801
0.907,0.048,0.572
0.961,0.197,0.475
0.525,0.096,0.175
0.505,0.740,0.762
0.963,0.254,0.437
0.904,0.282,0.409
0.099,0.804,0.442
0.393,0.125,0.283
0.742,1.033,0.619
0.462,0.097,0.244
0.908,0.157,0.476
0.745,0.966,0.594
0.964,0.233,0.539
0.935,0.036,0.566
0.927,0.189,0.394
0.932,0.213,0.463
0.863,0.116,0.572
0.954,0.235,0.528
0.493,0.645,0.782
0.473,0.058,0.292
1.005,0.291,0.514
0.753,1.058,0.607
1.001,0.055,0.542
0.538,0.113,0.234
0.972,0.289,0.545
0.541,0.060,0.261
0.378,0.057,0.227
0.477,0.018,0.178
0.359,0.047,0.319
0.909,0.229,0.467
0.433,0.134,0.285
0.523,0.037,0.253
0.524,0.083,0.279
0.951,0.217,0.532
0.914,0.054,0.497
0.890,0.260,0.600
0.406,0.138,0.241
0.410,0.034,0.351
0.934,0.222,0.389
0.540,0.109,0.219
0.853,0.031,0.621
0.579,0.685,0.752
0.355,0.061,0.288
0.876,0.040,0.551
0.930,0.247,0.566
0.534,0.065,0.208
0.479,0.098,0.241
0.090,0.795,0.455
0.926,0.198,0.452
0.898,0.174,0.410
0.121,0.791,0.385
0.990,0.268,0.485
0.836,0.251,0.529
0.947,0.219,0.439
0.277,0.052,0.266
0.901,0.256,0.475
0.524,0.097,0.215
0.050,0.691,0.455
0.709,0.914,0.508
0.927,0.013,0.612
0.894,0.266,0.452
0.877,0.187,0.571
0.066,0.768,0.432
0.528,0.097,0.270
0.508,0.690,0.785
0.876,0.242,0.498
0.941,0.006,0.592
0.031,0.844,0.417
0.952,0.213,0.488
0.964,0.022,0.560
0.934,0.024,0.529
0.585,0.063,0.229
0.704,1.031,0.572
0.406,0.026,0.341
0.151,0.852,0.468
0.715,1.023,0.558
0.013,0.809,0.454
0.405,0.702,0.777
0.721,0.926,0.430
0.942,0.222,0.446
0.986,0.224,0.425
0.767,0.987,0.554
0.911,0.021,0.624
0.529,0.032,0.314
0.781,0.910,0.510
0.966,0.242,0.563
0.088,0.787,0.452
0.381,0.033,0.315
1.004,0.248,0.487
0.367,0.064,0.307
0.559,0.643,0.773
1.038,0.262,0.543
0.844,0.249,0.531
0.893,0.018,0.577
0.149,0.821,0.447
0.659,1.004,0.504
0.526,0.658,0.759
0.362,0.108,0.290
0.076,0.789,0.438
0.490,0.102,0.288
0.923,0.011,0.610
0.953,0.036,0.588
0.915,0.045,0.495
0.108,0.793,0.434
0.904,0.044,0.568
0.924,0.273,0.400
0.994,0.322,0.545
0.927,0.018,0.645
0.724,0.967,0.520
0.927,0.034,0.533
0.934,0.251,0.578
0.468,0.698,0.799
0.752,1.005,0.533
0.511,0.037,0.264
0.758,0.953,0.536
0.422,0.067,0.337
0.902,0.212,0.572
0.883,0.195,0.472
0.513,0.105,0.223
0.678,0.966,0.557
0.483,0.693,0.777
0.525,0.684,0.746
0.518,0.077,0.260
0.456,0.037,0.307
0.531,0.624,0.866
0.116,0.771,0.424
0.483,0.090,0.292
0.506,0.720,0.826
0.886,0.008,0.584
